pais_codigo,pais_nome,fase,recode,arquivo_origem,caminho_origem,linhas,colunas_selecionadas,colunas
CF,República Centro-Africana,31,HW,CFHW31FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\República Centro-Africana\Antropometria_HW\CFHW31DT\CFHW31FL.DTA,2816,6,hwline|hwlevel|hc70|hc71|hc72|hc73
CF,República Centro-Africana,31,CR,CFCR31FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\República Centro-Africana\Casais_CR\CFCR31DT\CFCR31FL.DTA,939,17,caseid|v001|v002|v003|v005|v012|v024|v025|v106|mv001|mv002|mv003|mv005|mv012|mv024|mv025|mv106
CF,República Centro-Africana,31,MR,CFMR31FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\República Centro-Africana\Homens_MR\CFMR31DT\CFMR31FL.DTA,1729,10,mcaseid|mv001|mv002|mv003|mv005|mv012|mv024|mv025|mv106|mv201
CF,República Centro-Africana,33,SQ,CFSQ33FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\República Centro-Africana\Servicos_Saude_SQ\CFSQ33DT\CFSQ33FL.DTA,231,40,cpref|curbrur|cgrappe|cjour|cmois|cjourf|cmoisf|cnom|cnbreh|cftha|cfthb|cfthc|cnbref|cftfa|cftfb|cftfc|c101|c102|c103|c104|c105|c106|c107|c108a|c108b|c108c|c108d|c108e|c108f|c109|c109ap|c109ac|c109av|c110|c110anb|c110ad|c110b|c110cp|c110cc|c110cv
CF,República Centro-Africana,31,WI,CFWI31FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\República Centro-Africana\Riqueza_WI\CFWI31DT\CFWI31FL.DTA,5551,3,whhid|wlthindf|wlthind5
CG,Congo (Brazzaville),61,IR,CGIR61FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Congo (Brazzaville)\Saude_da_Mulher_IR\CGIR61DT\CGIR61FL.DTA,10819,99,caseid|v001|v002|v003|v005|v006|v007|v008|v012|v013|v024|v025|v106|v190|v201|v212|v301|v302|v302a|v304_01|v304_02|v304_03|v304_04|v304_05|v304_06|v304_07|v304_08|v304_09|v304_10|v304_11|v304_12|v304_13|v304_14|v304_15|v304_16|v304_17|v304_18|v304_19|v304_20|v305_01|v305_02|v305_03|v305_04|v305_05|v305_06|v305_07|v305_08|v305_09|v305_10|v305_11|v305_12|v305_13|v305_14|v305_15|v305_16|v305_17|v305_18|v305_19|v305_20|v307_01|v307_02|v307_03|v307_04|v307_05|v307_06|v307_07|v307_08|v307_09|v307_10|v307_11|v307_12|v307_13|v307_14|v307_15|v307_16|v307_17|v307_18|v307_19|v307_20|v312|v313|m3a_1|m3b_1|m4_1|m5_1|m13_1|m14_1|m15_1|m17_1|m18_1|m19_1|m34_1|m35_1|m36_1|m38_1|m39_1|v445|v453|v457
CG,Congo (Brazzaville),61,BR,CGBR61FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Congo (Brazzaville)\Nascimentos_BR\CGBR61DT\CGBR61FL.DTA,31948,40,caseid|bidx|v001|v002|v003|v005|bord|b0|b1|b2|b3|b4|b5|b6|b7|b8|b9|b10|b11|b12|b13|b15|b16|m3a|m3b|m4|m5|m6|m7|m13|m14|m15|m17|m18|m19|m34|m35|m36|m38|m39a
CG,Congo (Brazzaville),61,HR,CGHR61FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Congo (Brazzaville)\Domicilios_HR\CGHR61DT\CGHR61FL.DTA,11632,40,hhid|hv001|hv002|hv003|hv005|hv009|hv012|hv013|hv024|hv025|hv201|hv205|hv206|hv207|hv208|hv209|hv210|hv211|hv212|hv213|hv214|hv215|hv216|hv217|hv218|hv219|hv220|hv221|hv225|hv226|hv227|hv228|hv230a|hv232|hv234|hv235|hv237|hv240|hv270|hv271
CG,Congo (Brazzaville),61,PR,CGPR61FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Congo (Brazzaville)\Moradores_PR\CGPR61DT\CGPR61FL.DTA,51449,40,hhid|hvidx|hv001|hv002|hv003|hv004|hv005|hv009|hv012|hv013|hv024|hv025|hv101|hv102|hv103|hv104|hv105|hv106|hv107|hv108|hv109|hv110|hv111|hv112|hv113|hv114|hv115|hv116|hv117|hv118|hv120|hv121|hv122|hv123|hv124|hv125|hv126|hv127|hv128|hv129
CG,Congo (Brazzaville),61,KR,CGKR61FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Congo (Brazzaville)\Criancas_KR\CGKR61DT\CGKR61FL.DTA,9329,53,caseid|v001|v002|v003|v005|bidx|b0|b1|b2|b3|b4|b5|b6|b7|b8|b9|b10|b11|b12|m4|m5|m6|m7|m13|m14|m15|m17|m18|m19|m34|m35|m36|m38|m39a|h1|h2|h3|h4|h5|h6|h7|h8|h9|h10|h11|h13|h22|h31|h34|h39|h40|h42|h43
CG,Congo (Brazzaville),51,HW,CGHW51FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Congo (Brazzaville)\Antropometria_HW\CGHW51DT\CGHW51FL.DTA,4954,7,hwhhid|hwline|hwlevel|hc70|hc71|hc72|hc73
CG,Congo (Brazzaville),61,CR,CGCR61FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Congo (Brazzaville)\Casais_CR\CGCR61DT\CGCR61FL.DTA,2372,19,caseid|v001|v002|v003|v005|v012|v024|v025|mv001|mv002|mv003|mv005|mv012|mv024|mv025|v106|v190|mv106|mv190
CG,Congo (Brazzaville),61,MR,CGMR61FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Congo (Brazzaville)\Homens_MR\CGMR61DT\CGMR61FL.DTA,5145,12,mcaseid|mv001|mv002|mv003|mv005|mv012|mv024|mv025|mv106|mv190|mv201|mv212
CI,Costa do Marfim,81,IR,CIIR81FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Costa do Marfim\Saude_da_Mulher_IR\CIIR81DT\CIIR81FL.DTA,14877,100,caseid|v001|v002|v003|v005|v006|v007|v008|v008a|v012|v013|v024|v025|v106|v190|v201|v212|v301|v302|v302a|v304_01|v304_02|v304_03|v304_04|v304_05|v304_06|v304_07|v304_08|v304_09|v304_10|v304_11|v304_12|v304_13|v304_14|v304_15|v304_16|v304_17|v304_18|v304_19|v304_20|v305_01|v305_02|v305_03|v305_04|v305_05|v305_06|v305_07|v305_08|v305_09|v305_10|v305_11|v305_12|v305_13|v305_14|v305_15|v305_16|v305_17|v305_18|v305_19|v305_20|v307_01|v307_02|v307_03|v307_04|v307_05|v307_06|v307_07|v307_08|v307_09|v307_10|v307_11|v307_12|v307_13|v307_14|v307_15|v307_16|v307_17|v307_18|v307_19|v307_20|v312|v313|m3a_1|m3b_1|m4_1|m5_1|m13_1|m14_1|m15_1|m17_1|m18_1|m19_1|m34_1|m35_1|m36_1|m38_1|m39_1|v445|v453|v457
CI,Costa do Marfim,81,BR,CIBR81FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Costa do Marfim\Nascimentos_BR\CIBR81DT\CIBR81FL.DTA,39979,45,caseid|bidx|v001|v002|v003|v005|bord|b0|b1|b2|b3|b4|b5|b6|b7|b8|b9|b10|b11|b12|b13|b15|b16|b17|b18|b19|b20|b21|m3a|m3b|m4|m5|m6|m7|m13|m14|m15|m17|m18|m19|m34|m35|m36|m38|m39a
CI,Costa do Marfim,81,HR,CIHR81FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Costa do Marfim\Domicilios_HR\CIHR81DT\CIHR81FL.DTA,14766,43,hhid|hv001|hv002|hv003|hv005|hv009|hv012|hv013|hv024|hv025|hv201|hv205|hv206|hv207|hv208|hv209|hv210|hv211|hv212|hv213|hv214|hv215|hv216|hv217|hv218|hv219|hv220|hv221|hv222|hv223|hv225|hv226|hv227|hv228|hv230a|hv232|hv234|hv235|hv236a|hv237|hv240|hv270|hv271
CI,Costa do Marfim,81,PR,CIPR81FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Costa do Marfim\Moradores_PR\CIPR81DT\CIPR81FL.DTA,68429,40,hhid|hvidx|hv001|hv002|hv003|hv004|hv005|hv009|hv012|hv013|hv024|hv025|hv101|hv102|hv103|hv104|hv105|hv106|hv107|hv108|hv109|hv110|hv111|hv112|hv113|hv114|hv115|hv116|hv117|hv118|hv120|hv121|hv122|hv123|hv124|hv125|hv126|hv127|hv128|hv129
CI,Costa do Marfim,81,KR,CIKR81FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Costa do Marfim\Criancas_KR\CIKR81DT\CIKR81FL.DTA,10645,54,caseid|bidx|v001|v002|v003|v005|bidxp|b0|b1|b2|b3|b4|b5|b6|b7|b8|b9|b10|b11|b12|m4|m5|m6|m7|m13|m14|m15|m17|m18|m19|m34|m35|m36|m38|m39a|h1|h2|h3|h4|h5|h6|h7|h8|h9|h10|h40|h11|h13|h22|h31|h34|h39|h42|h43
CI,Costa do Marfim,35,HW,CIHW35FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Costa do Marfim\Antropometria_HW\CIHW35DT\CIHW35FL.DTA,3998,6,hwline|hwlevel|hc70|hc71|hc72|hc73
CI,Costa do Marfim,81,CR,CICR81FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Costa do Marfim\Casais_CR\CICR81DT\CICR81FL.DTA,3606,19,caseid|v001|v002|v003|v005|v012|v024|v025|mv001|mv002|mv003|mv005|mv012|mv024|mv025|v106|v190|mv106|mv190
CI,Costa do Marfim,81,MR,CIMR81FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Costa do Marfim\Homens_MR\CIMR81DT\CIMR81FL.DTA,7591,12,mcaseid|mv001|mv002|mv003|mv005|mv012|mv024|mv025|mv106|mv190|mv201|mv212
CI,Costa do Marfim,33,SQ,CISQ33FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Costa do Marfim\Servicos_Saude_SQ\CISQ33DT\CISQ33FL.DTA,246,40,sdepart|sspref|sdr|sgrappe|snhabs|snpers|stitre_1|ssexe_1|stitre_2|ssexe_2|stitre_3|ssexe_3|stitre_4|ssexe_4|stitre_5|ssexe_5|sdebj|sdebm|sdeba|sfinj|sfinm|sfina|senque|s101|s102|s103|s104h|s104m|s105|s106|s107|s108|s109|s110_1|s111_1|s112h_1|s112m_1|s110_2|s111_2|s112h_2
CI,Costa do Marfim,34,WI,CIWI34FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Costa do Marfim\Riqueza_WI\CIWI34DT\CIWI34FL.DTA,5935,3,whhid|wlthindf|wlthind5
CM,Camarões,82,IR,CMIR82FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Camarões\Saude_da_Mulher_IR\CMIR82DT\CMIR82FL.DTA,6532,35,caseid|v001|v002|v003|v005|v006|v007|v008|v008a|v012|v013|v024|v025|v106|v190|v201|v212|m3a_1|m3b_1|m4_1|m5_1|m13_1|m14_1|m15_1|m17_1|m18_1|m19_1|m34_1|m35_1|m36_1|m38_1|m39_1|v445|v453|v457
CM,Camarões,82,HR,CMHR82FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Camarões\Domicilios_HR\CMHR82DT\CMHR82FL.DTA,6031,43,hhid|hv001|hv002|hv003|hv005|hv009|hv012|hv013|hv024|hv025|hv201|hv205|hv206|hv207|hv208|hv209|hv210|hv211|hv212|hv213|hv214|hv215|hv216|hv217|hv218|hv219|hv220|hv221|hv222|hv223|hv225|hv226|hv227|hv228|hv230a|hv232|hv234|hv235|hv236a|hv237|hv240|hv270|hv271
CM,Camarões,82,PR,CMPR82FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Camarões\Moradores_PR\CMPR82DT\CMPR82FL.DTA,29989,40,hhid|hvidx|hv001|hv002|hv003|hv004|hv005|hv009|hv012|hv013|hv024|hv025|hv101|hv102|hv103|hv104|hv105|hv106|hv107|hv108|hv109|hv110|hv111|hv112|hv113|hv114|hv115|hv116|hv117|hv118|hv120|hv121|hv122|hv123|hv124|hv125|hv126|hv127|hv128|hv129
CM,Camarões,82,KR,CMKR82FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Camarões\Criancas_KR\CMKR82DT\CMKR82FL.DTA,4506,43,caseid|bidx|v001|v002|v003|v005|bidxp|b0|b1|b2|b3|b4|b5|b6|b7|b8|b9|b10|b11|b12|m4|m5|m6|m7|m13|m14|m15|m17|m18|m19|m34|m35|m36|m38|m39a|h11|h13|h22|h31|h34|h39|h42|h43
CM,Camarões,44,HW,CMHW44FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Camarões\Antropometria_HW\CMHW44DT\CMHW44FL.DTA,4329,7,hwhhid|hwline|hwlevel|hc70|hc71|hc72|hc73
CM,Camarões,71,CR,CMCR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Camarões\Casais_CR\CMCR71DT\CMCR71FL.DTA,2924,19,caseid|v001|v002|v003|v005|v012|v024|v025|mv001|mv002|mv003|mv005|mv012|mv024|mv025|v106|v190|mv106|mv190
CM,Camarões,71,MR,CMMR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Camarões\Homens_MR\CMMR71DT\CMMR71FL.DTA,6978,12,mcaseid|mv001|mv002|mv003|mv005|mv012|mv024|mv025|mv106|mv190|mv201|mv212
CM,Camarões,21,SQ,CMSQ21FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Camarões\Servicos_Saude_SQ\CMSQ21DT\CMSQ21FL.DTA,149,40,saprov|sastrate|saarrond|sagrappe|satype|sapop|sadebj|sadebm|safinj|safinm|saenquet|sahommes|sahoma|sahomb|sahomc|safemmes|safema|safemb|safemc|sa102|sa104|sa105|sa106|sa107|sa108|sa109|sa110|sa111|saobs_1|sa112_1|sa113_1|sa114_1|saobs_2|sa112_2|sa113_2|sa114_2|saobs_3|sa112_3|sa113_3|sa114_3
CM,Camarões,31,WI,CMWI31FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Camarões\Riqueza_WI\CMWI31DT\CMWI31FL.DTA,4697,3,whhid|wlthindf|wlthind5
ET,Etiópia,81,IR,ETIR81FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Etiópia\Saude_da_Mulher_IR\ETIR81DT\ETIR81FL.DTA,8885,100,caseid|v001|v002|v003|v005|v006|v007|v008|v008a|v012|v013|v024|v025|v106|v190|v201|v212|v301|v302|v302a|v304_01|v304_02|v304_03|v304_04|v304_05|v304_06|v304_07|v304_08|v304_09|v304_10|v304_11|v304_12|v304_13|v304_14|v304_15|v304_16|v304_17|v304_18|v304_19|v304_20|v305_01|v305_02|v305_03|v305_04|v305_05|v305_06|v305_07|v305_08|v305_09|v305_10|v305_11|v305_12|v305_13|v305_14|v305_15|v305_16|v305_17|v305_18|v305_19|v305_20|v307_01|v307_02|v307_03|v307_04|v307_05|v307_06|v307_07|v307_08|v307_09|v307_10|v307_11|v307_12|v307_13|v307_14|v307_15|v307_16|v307_17|v307_18|v307_19|v307_20|v312|v313|m3a_1|m3b_1|m4_1|m5_1|m13_1|m14_1|m15_1|m17_1|m18_1|m19_1|m34_1|m35_1|m36_1|m38_1|m39_1|v445|v453|v457
ET,Etiópia,81,BR,ETBR81FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Etiópia\Nascimentos_BR\ETBR81DT\ETBR81FL.DTA,23007,44,caseid|bidx|v001|v002|v003|v005|bord|b0|b1|b2|b3|b4|b5|b6|b7|b8|b9|b10|b11|b12|b13|b15|b16|b17|b18|b19|b20|m3a|m3b|m4|m5|m6|m7|m13|m14|m15|m17|m18|m19|m34|m35|m36|m38|m39a
ET,Etiópia,81,HR,ETHR81FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Etiópia\Domicilios_HR\ETHR81DT\ETHR81FL.DTA,8663,40,hhid|hv001|hv002|hv003|hv005|hv009|hv012|hv013|hv024|hv025|hv201|hv205|hv206|hv207|hv208|hv209|hv210|hv211|hv212|hv213|hv214|hv215|hv216|hv217|hv218|hv219|hv220|hv221|hv225|hv226|hv227|hv228|hv230a|hv232|hv234|hv235|hv237|hv240|hv270|hv271
ET,Etiópia,81,PR,ETPR81FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Etiópia\Moradores_PR\ETPR81DT\ETPR81FL.DTA,40659,40,hhid|hvidx|hv001|hv002|hv003|hv004|hv005|hv009|hv012|hv013|hv024|hv025|hv101|hv102|hv103|hv104|hv105|hv106|hv107|hv108|hv109|hv110|hv111|hv112|hv113|hv114|hv115|hv116|hv117|hv118|hv120|hv121|hv122|hv123|hv124|hv125|hv126|hv127|hv128|hv129
ET,Etiópia,81,KR,ETKR81FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Etiópia\Criancas_KR\ETKR81DT\ETKR81FL.DTA,5753,53,caseid|v001|v002|v003|v005|bidx|b0|b1|b2|b3|b4|b5|b6|b7|b8|b9|b10|b11|b12|m4|m5|m6|m7|m13|m14|m15|m17|m18|m19|m34|m35|m36|m38|m39a|h1|h2|h3|h4|h5|h6|h7|h8|h9|h10|h40|h11|h13|h22|h31|h34|h39|h42|h43
ET,Etiópia,51,HW,ETHW51FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Etiópia\Antropometria_HW\ETHW51DT\ETHW51FL.DTA,4949,7,hwhhid|hwline|hwlevel|hc70|hc71|hc72|hc73
ET,Etiópia,71,CR,ETCR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Etiópia\Casais_CR\ETCR71DT\ETCR71FL.DTA,6141,19,caseid|v001|v002|v003|v005|v012|v024|v025|mv001|mv002|mv003|mv005|mv012|mv024|mv025|v106|v190|mv106|mv190
ET,Etiópia,71,MR,ETMR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Etiópia\Homens_MR\ETMR71DT\ETMR71FL.DTA,12688,12,mcaseid|mv001|mv002|mv003|mv005|mv012|mv024|mv025|mv106|mv190|mv201|mv212
ET,Etiópia,41,WI,ETWI41FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Etiópia\Riqueza_WI\ETWI41DT\ETWI41FL.DTA,14072,3,whhid|wlthindf|wlthind5
GA,Gabão,71,IR,GAIR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Gabão\Saude_da_Mulher_IR\GAIR71DT\GAIR71FL.DTA,11043,100,caseid|v001|v002|v003|v005|v006|v007|v008|v008a|v012|v013|v024|v025|v106|v190|v201|v212|v301|v302|v302a|v304_01|v304_02|v304_03|v304_04|v304_05|v304_06|v304_07|v304_08|v304_09|v304_10|v304_11|v304_12|v304_13|v304_14|v304_15|v304_16|v304_17|v304_18|v304_19|v304_20|v305_01|v305_02|v305_03|v305_04|v305_05|v305_06|v305_07|v305_08|v305_09|v305_10|v305_11|v305_12|v305_13|v305_14|v305_15|v305_16|v305_17|v305_18|v305_19|v305_20|v307_01|v307_02|v307_03|v307_04|v307_05|v307_06|v307_07|v307_08|v307_09|v307_10|v307_11|v307_12|v307_13|v307_14|v307_15|v307_16|v307_17|v307_18|v307_19|v307_20|v312|v313|m3a_1|m3b_1|m4_1|m5_1|m13_1|m14_1|m15_1|m17_1|m18_1|m19_1|m34_1|m35_1|m36_1|m38_1|m39_1|v445|v453|v457
GA,Gabão,71,BR,GABR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Gabão\Nascimentos_BR\GABR71DT\GABR71FL.DTA,23232,44,caseid|bidx|v001|v002|v003|v005|bord|b0|b1|b2|b3|b4|b5|b6|b7|b8|b9|b10|b11|b12|b13|b15|b16|b17|b18|b19|b20|m3a|m3b|m4|m5|m6|m7|m13|m14|m15|m17|m18|m19|m34|m35|m36|m38|m39a
GA,Gabão,71,HR,GAHR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Gabão\Domicilios_HR\GAHR71DT\GAHR71FL.DTA,11781,40,hhid|hv001|hv002|hv003|hv005|hv009|hv012|hv013|hv024|hv025|hv201|hv205|hv206|hv207|hv208|hv209|hv210|hv211|hv212|hv213|hv214|hv215|hv216|hv217|hv218|hv219|hv220|hv221|hv225|hv226|hv227|hv228|hv230a|hv232|hv234|hv235|hv237|hv240|hv270|hv271
GA,Gabão,71,PR,GAPR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Gabão\Moradores_PR\GAPR71DT\GAPR71FL.DTA,46489,40,hhid|hvidx|hv001|hv002|hv003|hv004|hv005|hv009|hv012|hv013|hv024|hv025|hv101|hv102|hv103|hv104|hv105|hv106|hv107|hv108|hv109|hv110|hv111|hv112|hv113|hv114|hv115|hv116|hv117|hv118|hv120|hv121|hv122|hv123|hv124|hv125|hv126|hv127|hv128|hv129
GA,Gabão,71,KR,GAKR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Gabão\Criancas_KR\GAKR71DT\GAKR71FL.DTA,6376,53,caseid|bidx|v001|v002|v003|v005|b0|b1|b2|b3|b4|b5|b6|b7|b8|b9|b10|b11|b12|m4|m5|m6|m7|m13|m14|m15|m17|m18|m19|m34|m35|m36|m38|m39a|h1|h2|h3|h4|h5|h6|h7|h8|h9|h10|h40|h11|h13|h22|h31|h34|h39|h42|h43
GA,Gabão,41,HW,GAHW41FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Gabão\Antropometria_HW\GAHW41DT\GAHW41FL.DTA,4405,6,hwline|hwlevel|hc70|hc71|hc72|hc73
GA,Gabão,71,CR,GACR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Gabão\Casais_CR\GACR71DT\GACR71FL.DTA,2345,19,caseid|v001|v002|v003|v005|v012|v024|v025|mv001|mv002|mv003|mv005|mv012|mv024|mv025|v106|v190|mv106|mv190
GA,Gabão,71,MR,GAMR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Gabão\Homens_MR\GAMR71DT\GAMR71FL.DTA,6894,12,mcaseid|mv001|mv002|mv003|mv005|mv012|mv024|mv025|mv106|mv190|mv201|mv212
GA,Gabão,41,SQ,GASQ41FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Gabão\Servicos_Saude_SQ\GASQ41DT\GASQ41FL.DTA,249,36,sq102|sq104|sq105|sq106|sq107|sq107a|sq108|sq109|sq110|sq110a|sq111|sq111a|sq112_1|sq113_1|sq114u_1|sq114n_1|sq112_2|sq113_2|sq114u_2|sq114n_2|sq112_3|sq113_3|sq114u_3|sq114n_3|sq112_4|sq113_4|sq114u_4|sq114n_4|sq112_5|sq113_5|sq114u_5|sq114n_5|sq112_6|sq113_6|sq114u_6|sq114n_6
GA,Gabão,41,WI,GAWI41FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Gabão\Riqueza_WI\GAWI41DT\GAWI41FL.DTA,6203,3,whhid|wlthindf|wlthind5
GH,Gana,82,IR,GHIR82FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Gana\Saude_da_Mulher_IR\GHIR82DT\GHIR82FL.DTA,5181,18,caseid|v001|v002|v003|v005|v006|v007|v008|v008a|v012|v013|v024|v025|v106|v190|v201|m13_1|m14_1
GH,Gana,82,HR,GHHR82FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Gana\Domicilios_HR\GHHR82DT\GHHR82FL.DTA,5799,35,hhid|hv001|hv002|hv003|hv005|hv009|hv012|hv013|hv024|hv025|hv201|hv205|hv206|hv207|hv208|hv209|hv210|hv211|hv212|hv213|hv214|hv215|hv216|hv217|hv218|hv219|hv220|hv221|hv225|hv226|hv227|hv228|hv235|hv270|hv271
GH,Gana,82,PR,GHPR82FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Gana\Moradores_PR\GHPR82DT\GHPR82FL.DTA,23713,19,hhid|hvidx|hv001|hv002|hv003|hv004|hv005|hv009|hv012|hv013|hv024|hv025|hv101|hv102|hv103|hv104|hv105|hv117|hv120
GH,Gana,82,KR,GHKR82FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Gana\Criancas_KR\GHKR82DT\GHKR82FL.DTA,3004,20,caseid|v001|v002|v003|v005|bidx|b0|b1|b2|b3|b4|b5|b8|b9|b10|b11|b12|m13|m14|h22
GH,Gana,41,HW,GHHW41FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Gana\Antropometria_HW\GHHW41DT\GHHW41FL.DTA,3298,6,hwline|hwlevel|hc70|hc71|hc72|hc73
GH,Gana,71,CR,GHCR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Gana\Casais_CR\GHCR71DT\GHCR71FL.DTA,1828,19,caseid|v001|v002|v003|v005|v012|v024|v025|mv001|mv002|mv003|mv005|mv012|mv024|mv025|v106|v190|mv106|mv190
GH,Gana,71,MR,GHMR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Gana\Homens_MR\GHMR71DT\GHMR71FL.DTA,4388,12,mcaseid|mv001|mv002|mv003|mv005|mv012|mv024|mv025|mv106|mv190|mv201|mv212
GH,Gana,41,WI,GHWI41FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Gana\Riqueza_WI\GHWI41DT\GHWI41FL.DTA,6003,3,whhid|wlthindf|wlthind5
GM,Gâmbia,81,IR,GMIR81FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Gâmbia\Saude_da_Mulher_IR\GMIR81DT\GMIR81FL.DTA,11865,100,caseid|v001|v002|v003|v005|v006|v007|v008|v008a|v012|v013|v024|v025|v106|v190|v201|v212|v301|v302|v302a|v304_01|v304_02|v304_03|v304_04|v304_05|v304_06|v304_07|v304_08|v304_09|v304_10|v304_11|v304_12|v304_13|v304_14|v304_15|v304_16|v304_17|v304_18|v304_19|v304_20|v305_01|v305_02|v305_03|v305_04|v305_05|v305_06|v305_07|v305_08|v305_09|v305_10|v305_11|v305_12|v305_13|v305_14|v305_15|v305_16|v305_17|v305_18|v305_19|v305_20|v307_01|v307_02|v307_03|v307_04|v307_05|v307_06|v307_07|v307_08|v307_09|v307_10|v307_11|v307_12|v307_13|v307_14|v307_15|v307_16|v307_17|v307_18|v307_19|v307_20|v312|v313|m3a_1|m3b_1|m4_1|m5_1|m13_1|m14_1|m15_1|m17_1|m18_1|m19_1|m34_1|m35_1|m36_1|m38_1|m39_1|v445|v453|v457
GM,Gâmbia,81,BR,GMBR81FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Gâmbia\Nascimentos_BR\GMBR81DT\GMBR81FL.DTA,31665,44,caseid|bidx|v001|v002|v003|v005|bord|b0|b1|b2|b3|b4|b5|b6|b7|b8|b9|b10|b11|b12|b13|b15|b16|b17|b18|b19|b20|m3a|m3b|m4|m5|m6|m7|m13|m14|m15|m17|m18|m19|m34|m35|m36|m38|m39a
