country,file,stem,recode,women_health_category,women_health_role,phase_version,variables,catalog_filename,survey_id,data_label
Zimbábue,ZWMR72FL.DTA,ZWMR72FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,72,609,ZWMR72DT.zip,475,
Zimbábue,ZWHH01FL.DTA,ZWHH01FL,HH,modulo_especial,Questionário domiciliar especial,01,170,ZWHH01DT.zip,21,
Zimbábue,ZWPR31FL.DTA,ZWPR31FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,31,78,ZWPR31DT.zip,64,
Zimbábue,ZWPR42FL.DTA,ZWPR42FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,42,163,ZWPR42DT.zip,184,
Zimbábue,ZWPR52FL.DTA,ZWPR52FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,52,343,ZWPR52DT.zip,260,
Zimbábue,ZWPR52FL.DTA,ZWPR52FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,52,343,ZWPR52DT.zip,260,
Zimbábue,ZWPR62FL.DTA,ZWPR62FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,62,329,ZWPR62DT.zip,367,
Zimbábue,ZWPR72FL.DTA,ZWPR72FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,72,392,ZWPR72DT.zip,475,
Zimbábue,ZWBR01FL.dta,ZWBR01FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",01,494,ZWBR01DT.zip,21,
Zimbábue,ZWBR31FL.dta,ZWBR31FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",31,646,ZWBR31DT.zip,64,
Zimbábue,ZWBR42FL.DTA,ZWBR42FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",42,827,ZWBR42DT.zip,184,
Zimbábue,ZWBR52FL.DTA,ZWBR52FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",52,1031,ZWBR52DT.zip,260,
Zimbábue,ZWBR62FL.DTA,ZWBR62FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",62,967,ZWBR62DT.zip,367,
Zimbábue,ZWBR72FL.DTA,ZWBR72FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",72,1114,ZWBR72DT.zip,475,
Zimbábue,ZWWI31FL.DTA,ZWWI31FL,WI,socioeconomico,Índice de riqueza e contexto socioeconômico,31,3,ZWWI31DT.zip,64,
Zimbábue,ZWwi42fl.dta,ZWWI42FL,WI,socioeconomico,Índice de riqueza e contexto socioeconômico,42,3,ZWWI42DT.zip,184,
Zimbábue,ZWIR01FL.DTA,ZWIR01FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,01,1589,ZWIR01DT.zip,21,
Zimbábue,ZWIR31FL.DTA,ZWIR31FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,31,2770,ZWIR31DT.zip,64,
Zimbábue,ZWIR42FL.DTA,ZWIR42FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,42,3391,ZWIR42DT.zip,184,
Zimbábue,ZWIR52FL.DTA,ZWIR52FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,52,4435,ZWIR52DT.zip,260,
Zimbábue,ZWIR62FL.DTA,ZWIR62FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,62,4354,ZWIR62DT.zip,367,
Zimbábue,ZWIR72FL.DTA,ZWIR72FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,72,4944,ZWIR72DT.zip,475,
Zimbábue,ZWSQ02FL.DTA,ZWSQ02FL,SQ,servicos_saude,Disponibilidade e infraestrutura de serviços,02,1238,ZWSQ02DT.zip,21,
Zimbábue,ZWSQ30FL.DTA,ZWSQ30FL,SQ,servicos_saude,Disponibilidade e infraestrutura de serviços,30,231,ZWSQ30DT.zip,64,
Zâmbia,ZMHW21FL.DTA,ZMHW21FL,HW,antropometria,"Peso, altura, anemia e medidas corporais",21,7,ZMHW21DT.zip,51,
Zâmbia,ZMHW31FL.DTA,ZMHW31FL,HW,antropometria,"Peso, altura, anemia e medidas corporais",31,7,ZMHW31DT.zip,90,
Zâmbia,ZMHW42FL.DTA,ZMHW42FL,HW,antropometria,"Peso, altura, anemia e medidas corporais",42,7,ZMHW42DT.zip,206,
Zâmbia,ZMCR31FL.DTA,ZMCR31FL,CR,casal_parceiro,Informações conjugais e do parceiro,31,1398,ZMCR31DT.zip,90,
Zâmbia,ZMCR42FL.DTA,ZMCR42FL,CR,casal_parceiro,Informações conjugais e do parceiro,42,2136,ZMCR42DT.zip,206,
Zâmbia,ZMCR51FL.DTA,ZMCR51FL,CR,casal_parceiro,Informações conjugais e do parceiro,51,2408,ZMCR51DT.zip,278,
Zâmbia,ZMCR61FL.DTA,ZMCR61FL,CR,casal_parceiro,Informações conjugais e do parceiro,61,2662,ZMCR61DT.zip,406,
Zâmbia,ZMCR71FL.DTA,ZMCR71FL,CR,casal_parceiro,Informações conjugais e do parceiro,71,2528,ZMCR71DT.zip,542,
Zâmbia,ZMCR81FL.dta,ZMCR81FL,CR,casal_parceiro,Informações conjugais e do parceiro,81,1753,ZMCR81DT.zip,610,
Zâmbia,ZMKR21FL.DTA,ZMKR21FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",21,587,ZMKR21DT.zip,51,
Zâmbia,ZMKR31FL.DTA,ZMKR31FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",31,654,ZMKR31DT.zip,90,
Zâmbia,ZMKR42FL.DTA,ZMKR42FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",42,1019,ZMKR42DT.zip,206,
Zâmbia,ZMKR51FL.DTA,ZMKR51FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",51,949,ZMKR51DT.zip,278,
Zâmbia,ZMKR61FL.DTA,ZMKR61FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",61,999,ZMKR61DT.zip,406,
Zâmbia,ZMKR71FL.DTA,ZMKR71FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",71,1135,ZMKR71DT.zip,542,
Zâmbia,ZMKR81FL.dta,ZMKR81FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",81,1242,ZMKR81DT.zip,610,
Zâmbia,ZMHR21FL.DTA,ZMHR21FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",21,776,ZMHR21DT.zip,51,
Zâmbia,ZMHR31FL.DTA,ZMHR31FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",31,671,ZMHR31DT.zip,90,
Zâmbia,ZMHR42FL.DTA,ZMHR42FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",42,1818,ZMHR42DT.zip,206,
Zâmbia,ZMHR51FL.DTA,ZMHR51FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",51,2637,ZMHR51DT.zip,278,
Zâmbia,ZMHR61FL.DTA,ZMHR61FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",61,2689,ZMHR61DT.zip,406,
Zâmbia,ZMHR71FL.DTA,ZMHR71FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",71,3300,ZMHR71DT.zip,542,
Zâmbia,ZMHR81FL.dta,ZMHR81FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",81,4442,ZMHR81DT.zip,610,
Zâmbia,ZMMR31FL.DTA,ZMMR31FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,31,405,ZMMR31DT.zip,90,
Zâmbia,ZMMR41FL.DTA,ZMMR41FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,41,893,ZMMR41DT.zip,206,
Zâmbia,ZMMR51FL.DTA,ZMMR51FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,51,715,ZMMR51DT.zip,278,
Zâmbia,ZMMR61FL.DTA,ZMMR61FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,61,867,ZMMR61DT.zip,406,
Zâmbia,ZMMR71FL.DTA,ZMMR71FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,71,607,ZMMR71DT.zip,542,
Zâmbia,ZMMR81FL.dta,ZMMR81FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,81,607,ZMMR81DT.zip,610,
Zâmbia,ZMPR21FL.DTA,ZMPR21FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,21,73,ZMPR21DT.zip,51,
Zâmbia,ZMPR31FL.DTA,ZMPR31FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,31,82,ZMPR31DT.zip,90,
Zâmbia,ZMPR43FL.DTA,ZMPR43FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,43,229,ZMPR43DT.zip,206,
Zâmbia,ZMPR51FL.DTA,ZMPR51FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,51,374,ZMPR51DT.zip,278,
Zâmbia,ZMPR61FL.DTA,ZMPR61FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,61,379,ZMPR61DT.zip,406,
Zâmbia,ZMPR71FL.DTA,ZMPR71FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,71,384,ZMPR71DT.zip,542,
Zâmbia,ZMPR81FL.dta,ZMPR81FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,81,463,ZMPR81DT.zip,610,
Zâmbia,ZMBR21FL.dta,ZMBR21FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",21,586,ZMBR21DT.zip,51,
Zâmbia,ZMBR31FL.dta,ZMBR31FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",31,653,ZMBR31DT.zip,90,
Zâmbia,ZMBR42FL.dta,ZMBR42FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",42,1019,ZMBR42DT.zip,206,
Zâmbia,ZMBR51FL.DTA,ZMBR51FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",51,949,ZMBR51DT.zip,278,
Zâmbia,ZMBR61FL.DTA,ZMBR61FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",61,999,ZMBR61DT.zip,406,
Zâmbia,ZMBR71FL.DTA,ZMBR71FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",71,1135,ZMBR71DT.zip,542,
Zâmbia,ZMBR81FL.dta,ZMBR81FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",81,1242,ZMBR81DT.zip,610,
Zâmbia,ZMWI31FL.DTA,ZMWI31FL,WI,socioeconomico,Índice de riqueza e contexto socioeconômico,31,3,ZMWI31DT.zip,90,
Zâmbia,ZMWI41FL.DTA,ZMWI41FL,WI,socioeconomico,Índice de riqueza e contexto socioeconômico,41,3,ZMWI41DT.zip,206,
Zâmbia,ZMIR21FL.DTA,ZMIR21FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,21,2013,ZMIR21DT.zip,51,
Zâmbia,ZMIR31FL.DTA,ZMIR31FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,31,2827,ZMIR31DT.zip,90,
Zâmbia,ZMIR42FL.DTA,ZMIR42FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,42,3985,ZMIR42DT.zip,206,
Zâmbia,ZMIR51FL.DTA,ZMIR51FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,51,4278,ZMIR51DT.zip,278,
Zâmbia,ZMIR61FL.DTA,ZMIR61FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,61,4268,ZMIR61DT.zip,406,
Zâmbia,ZMIR71FL.DTA,ZMIR71FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,71,5036,ZMIR71DT.zip,542,
Zâmbia,ZMIR81FL.dta,ZMIR81FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,81,6140,ZMIR81DT.zip,610,
África do Sul,ZACR71FL.DTA,ZACR71FL,CR,casal_parceiro,Informações conjugais e do parceiro,71,2048,ZACR71DT.zip,390,
África do Sul,ZAKR31FL.DTA,ZAKR31FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",31,746,ZAKR31DT.zip,113,
África do Sul,ZAKR71FL.DTA,ZAKR71FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",71,1040,ZAKR71DT.zip,390,
África do Sul,ZAHR31FL.DTA,ZAHR31FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",31,839,ZAHR31DT.zip,113,
África do Sul,ZAHR71FL.DTA,ZAHR71FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",71,6148,ZAHR71DT.zip,390,
África do Sul,ZAMR71FL.DTA,ZAMR71FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,71,577,ZAMR71DT.zip,390,
África do Sul,ZAPR31FL.DTA,ZAPR31FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,31,111,ZAPR31DT.zip,113,
África do Sul,ZAPR71FL.DTA,ZAPR71FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,71,441,ZAPR71DT.zip,390,
África do Sul,ZABR31FL.dta,ZABR31FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",31,746,ZABR31DT.zip,113,
África do Sul,ZABR71FL.DTA,ZABR71FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",71,1040,ZABR71DT.zip,390,
África do Sul,ZADV71FL.DTA,ZADV71FL,DV,violencia_genero,Módulo de violência doméstica,71,306,,,
África do Sul,ZAWI31FL.DTA,ZAWI31FL,WI,socioeconomico,Índice de riqueza e contexto socioeconômico,31,3,ZAWI31DT.zip,113,
África do Sul,ZAIR31FL.DTA,ZAIR31FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,31,3252,ZAIR31DT.zip,113,
África do Sul,ZAIR71FL.DTA,ZAIR71FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,71,4694,ZAIR71DT.zip,390,
África do Sul (Histórico/Outro),OSHW01FL.DTA,OSHW01FL,HW,antropometria,"Peso, altura, anemia e medidas corporais",01,7,OSHW01DT.zip,8,
África do Sul (Histórico/Outro),OSKR01FL.DTA,OSKR01FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",01,386,OSKR01DT.zip,8,
África do Sul (Histórico/Outro),OSHH01FL.DTA,OSHH01FL,HH,modulo_especial,Questionário domiciliar especial,01,308,OSHH01DT.zip,8,
África do Sul (Histórico/Outro),OSBR01FL.dta,OSBR01FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",01,375,OSBR01DT.zip,8,
África do Sul (Histórico/Outro),OSIR01FL.DTA,OSIR01FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,01,1382,OSIR01DT.zip,8,
